image_path,caption
images/3274879561_74997bbfff.jpg,A deer jumps a fence .
images/3274879561_74997bbfff.jpg,Doe jumps over wood and wire fence
images/3275065565_9e2a640fbc.jpg,The two dogs are rolling on a purple blanket .
images/3275065565_9e2a640fbc.jpg,Two dogs lay on their backs on a purple bedspread .
images/3275065565_9e2a640fbc.jpg,Two dogs lay upside down on a purple bed .
images/3275065565_9e2a640fbc.jpg,Two dogs lying on their backs on the purple bed .
images/3275065565_9e2a640fbc.jpg,Two large dogs lying on their backs on a purple comforter .
images/3275527950_41aca690a1.jpg,People picking in a marsh .
images/3275527950_41aca690a1.jpg,People standing in mud .
images/3275527950_41aca690a1.jpg,Two people are planting small bushes near a grassy area .
images/3275527950_41aca690a1.jpg,Two people working in mud .
images/3275527950_41aca690a1.jpg,two people working in water next to field
images/3275537015_74e04c0f3e.jpg,Four girls are playing volleyball on a sandy beach near ocean .
images/3275537015_74e04c0f3e.jpg,Four girls in swimsuits are playing volleyball at the beach .
images/3275537015_74e04c0f3e.jpg,Four ladies in swimsuits play sand volleyball on the beach .
images/3275537015_74e04c0f3e.jpg,Four women in bikinis are playing volleyball on the beach .
images/3275537015_74e04c0f3e.jpg,Girls in bikinis are playing a game of volleyball near a body of water .
images/3275627207_0b41e44597.jpg,A man has dreadlocks .
images/3275627207_0b41e44597.jpg,A man in a red shirt with dreadlocks is holding one cheek .
images/3275627207_0b41e44597.jpg,A man talks on his cellphone as he walks down the street .
images/3275627207_0b41e44597.jpg,a man with dreadlocks talks on his cellphone .
images/3275627207_0b41e44597.jpg,The man in the read sweatshirt has his hair in dreadlocks .
images/3275704430_a75828048f.jpg,A person in black covering their face with their hands .
images/3275704430_a75828048f.jpg,A woman covering her eyes in a park as the day comes to an end
images/3275704430_a75828048f.jpg,A woman is covering her eyes with her hands .
images/3275704430_a75828048f.jpg,Person in black jacket standing with hands over eyes with street lights on in the background .
images/3275704430_a75828048f.jpg,The man with brown hair in the black sweater is covering his face with his hands .
images/3275711232_e261143664.jpg,A person in a knit hat hiding their face with a scarf .
images/3275711232_e261143664.jpg,A person in winter clothes covers their face with a sweater .
images/3275711232_e261143664.jpg,A woman in a park wearing a hat and holding a scarf over her face .
images/3275711232_e261143664.jpg,A woman outside covers her face with fabric .
images/3275711232_e261143664.jpg,The adult is covering their face with a piece of clothing outside
images/327621377_0bc3b7fd26.jpg,A black dog holds a tire and a ball in his mouth as another follows him .
images/327621377_0bc3b7fd26.jpg,A black dog is chasing another black dog that 's carrying a ball in its mouth .
images/327621377_0bc3b7fd26.jpg,"""A black dog is chasing another black dog who is holding a ball , a wheel , and some red rope ."""
images/327621377_0bc3b7fd26.jpg,A black dog runs with a deflated ball and a tiny tire .
images/327621377_0bc3b7fd26.jpg,one black dog running with a ball and small tire in his mouth while another black dog follows .
images/3276448136_0d9f5069c5.jpg,A group of people are wearing bunny ears .
images/3276448136_0d9f5069c5.jpg,"""A group of people , several of which are wearing fuzzy pink antennae ."""
images/3276448136_0d9f5069c5.jpg,A Group of people wearing white head bands with two white fluffy balls on each one .
images/3276448136_0d9f5069c5.jpg,A group of women with pink bunny ears walk outside .
images/3276448136_0d9f5069c5.jpg,several people walking down the street wearing pink fluffy headbands
images/3276475986_66cd9cc7e4.jpg,Asian women standing near a pole .
images/3276475986_66cd9cc7e4.jpg,Several Asian women are standing on the street .
images/3276475986_66cd9cc7e4.jpg,"""The four Asian girls are standing on a street corner , all with book bags on their shoulders ."""
images/3276475986_66cd9cc7e4.jpg,These girls are standing near a street corner with cars in the background .
images/3276475986_66cd9cc7e4.jpg,Women stand on the street .
images/3276895962_c053263d01.jpg,A black dog and a brown-and-white dog play in a field .
images/3276895962_c053263d01.jpg,A black dog and a brown and white dog running in the grass .
images/3276895962_c053263d01.jpg,A black dog and a white and brown dog running in a grassy field
images/3276895962_c053263d01.jpg,Two dogs running in a field .
images/3276895962_c053263d01.jpg,Two dogs run through the grass .
images/3277162496_dff7eeb59e.jpg,Three dogs playing on grass .
images/3277162496_dff7eeb59e.jpg,three dogs playing together in a grassy field with trees in the background
images/3277162496_dff7eeb59e.jpg,Three dogs play with each other out in the field .
images/3277162496_dff7eeb59e.jpg,Three dogs wrestle in the grass .
images/3277162496_dff7eeb59e.jpg,Two black and one white dog interacting in the grass .
images/3277824093_299cbb3138.jpg,A male teenager rides his skateboard onto a large rock .
images/3277824093_299cbb3138.jpg,A man gets a skateboard up on a big rock .
images/3277824093_299cbb3138.jpg,An adolescent wearing a blue striped shirt is skateboarding on a rock inside of a large building .
images/3277824093_299cbb3138.jpg,A skateboarder wearing blue flannel is skating on a rock at a skate park .
images/3277824093_299cbb3138.jpg,Man in blue hat and blue and black striped shirt doing skateboarding trick on rock .
images/3278189732_f750cb26b7.jpg,A black and white dog jumping high to catch a ball .
images/3278189732_f750cb26b7.jpg,A black and white dog leaping to catch an orange ball in an open field .
images/3278189732_f750cb26b7.jpg,A dog jumps to catch a ball in a grassy field .
images/3278189732_f750cb26b7.jpg,A dog leaps into the air for a tennis ball .
images/3278189732_f750cb26b7.jpg,Black and white dog is jumping into the air to catch a ball outside .
images/3278581900_8ce75a5332.jpg,A toddler boy in a sailor suit and a little girl run in the sand .
images/3278581900_8ce75a5332.jpg,Two kids run through grey sand .
images/3278581900_8ce75a5332.jpg,Two small children walk down a sandy beach .
images/3278581900_8ce75a5332.jpg,two smiling kids walking on sand
images/3278581900_8ce75a5332.jpg,Two young children are on sand .
images/3278777548_290b881018.jpg,Four people are walking on a bridge .
images/3278777548_290b881018.jpg,Four people walk on a bridge over a body of water .
images/3278777548_290b881018.jpg,People walking on a bridge over water .
images/3278777548_290b881018.jpg,Several people are walking along a narrow bridge over some water .
images/3278777548_290b881018.jpg,several people walking in a line acroos a distant bridge
images/3278811919_d5a3432af6.jpg,A hiker walks through the snowfield .
images/3278811919_d5a3432af6.jpg,The two people carrying skis are walking in the snow .
images/3278811919_d5a3432af6.jpg,Two people hike up a snowy hill .
images/3278811919_d5a3432af6.jpg,Two people hiking up a snow covered mountain
images/3278811919_d5a3432af6.jpg,"""Two skis hike uphill , through a barren , snowy landscape ."""
images/3279025792_23bfd21bcc.jpg,A black dog is running through the snow .
images/3279025792_23bfd21bcc.jpg,A black Labrador bounds across the snow .
images/3279025792_23bfd21bcc.jpg,A little black dog is running on the snow .
images/3279025792_23bfd21bcc.jpg,A small black dog runs through the white snow .
images/3279025792_23bfd21bcc.jpg,The black dog is running through the snow .
images/3279228339_71deaa3d9b.jpg,A man sits alone in a diner reading a book .
images/3279228339_71deaa3d9b.jpg,A man sits in a booth at a diner .
images/3279228339_71deaa3d9b.jpg,"""The kitchen worker at a restaurant observes the dining room , including a man in a red jacket ."""
images/3279228339_71deaa3d9b.jpg,"""This is the inside of a small restaurant , with a cook in the background , and two men in booths ."""
images/3279228339_71deaa3d9b.jpg,Two men are sitting by themselves in a cafe .
images/3279524184_d5e2ffbaed.jpg,Two black and white dogs and one has something blue in its mouth .
images/3279524184_d5e2ffbaed.jpg,Two black and white dogs run through a field .
images/3279524184_d5e2ffbaed.jpg,Two white dogs are running through a field .
images/3279524184_d5e2ffbaed.jpg,Two white dogs run along a light colored field and one has a blue toy .
images/3279524184_d5e2ffbaed.jpg,Two white dogs with black spots jumping through the grass .
images/327997381_55f90dc834.jpg,A hair dresser is applying permed on a client 's hair in a salon .
images/327997381_55f90dc834.jpg,A woman in a salon gets her hair colored and permed
images/327997381_55f90dc834.jpg,A woman is getting her hair done at a salon .
images/327997381_55f90dc834.jpg,The woman who is standing is looking at the hair of the woman who is sitting .
images/327997381_55f90dc834.jpg,Woman in salon is giving her customer a perm .
images/3279988814_d3693dcb6c.jpg,People pose for the picture while sitting on a bed .
images/3279988814_d3693dcb6c.jpg,Two girls dressed in black are sitting in a room making suggestive poses at the camera .
images/3279988814_d3693dcb6c.jpg,Two women pose for a picture in a bedroom .
images/3279988814_d3693dcb6c.jpg,Two young women are sitting on a bed beside some posters .
images/3279988814_d3693dcb6c.jpg,Two young women sit on a bed .
images/3280052365_c4644bf0a5.jpg,A crowd of people in the street at night .
images/3280052365_c4644bf0a5.jpg,A young girl sits atop a lady 's shoulders as they revel with the celebrating crowd .
images/3280052365_c4644bf0a5.jpg,Two woman and a child look at each other while a night party scene goes on behind them .
images/3280052365_c4644bf0a5.jpg,Two women and a child celebrating at a nighttime party .
images/3280052365_c4644bf0a5.jpg,Two women and one young girl are together in a crowded area .
images/3280173193_98c2d6a223.jpg,"""A man , two women , and two dogs on a beach with buildings in the background ."""
images/3280173193_98c2d6a223.jpg,Three people and a white dog are sitting in the sand on a beach .
images/3280173193_98c2d6a223.jpg,Three people on a city beach with two little dogs .
images/3280173193_98c2d6a223.jpg,Two girls wrestle in the sand at the beach as a tan dog walks by .
images/3280173193_98c2d6a223.jpg,Two women wrestle at the beach next to a city .
images/3280644151_3d89cb1e0e.jpg,"""A halway has a sign that says """" PORT DU CASQUE OBLIGATOIRE """" and some graffiti ."""
images/3280644151_3d89cb1e0e.jpg,a kid doing tricks on the wall with his bmx bike
images/3280644151_3d89cb1e0e.jpg,A man in a grey hooded sweatshirt rides his bicycle on a half pipe .
images/3280644151_3d89cb1e0e.jpg,A person rides his bike over graffiti drawn on the ground .
images/3280644151_3d89cb1e0e.jpg,A picture of a skateboard ramp and a french sign .
images/3280672302_2967177653.jpg,a boy carries a teenager on his back .
images/3280672302_2967177653.jpg,A boy struggles to carry a girl on his back .
images/3280672302_2967177653.jpg,A person wearing a black shirt is getting a piggy-back ride from a person wearing a black t-shirt walkng on a paved path in the woods .
images/3280672302_2967177653.jpg,A teenage boy gives another teenage boy a piggy back ride in a forest .
images/3280672302_2967177653.jpg,The boy is carrying the other boy .
images/3281078518_630a7a7f4f.jpg,"""A group of dogs , chickens and a turkey stand by a bucket ."""
images/3281078518_630a7a7f4f.jpg,Five white puppies and several chickens compete for food
images/3281078518_630a7a7f4f.jpg,Many white puppies are eating food near several brown roosters .
images/3281078518_630a7a7f4f.jpg,"""Puppies , chickens and a turkey examining bucket contents on dirt ."""
images/3281078518_630a7a7f4f.jpg,"""Some chicken , dogs , and a turkey are trying to get some food out of a white bucket ."""
images/3281580623_8c3ba0fdb2.jpg,A brown dog is being attacked by two other dogs .
images/3281580623_8c3ba0fdb2.jpg,Three dogs appear to be playing rough inside a fenced enclosure .
images/3281580623_8c3ba0fdb2.jpg,three dogs playfully wrestle .
images/3281580623_8c3ba0fdb2.jpg,Two dogs standing and one dog laying down on its back .
images/3281580623_8c3ba0fdb2.jpg,Two standing dogs and one brown dog lying on its back interact .
images/3281611946_f42deed2e1.jpg,A bearded man in a blue shirt ls laughing while a suited mustached man holds up a glass .
images/3281611946_f42deed2e1.jpg,A man wearing a business suit holds up a drink as the other laughs .
images/3281611946_f42deed2e1.jpg,There is a man with a blue shirt on and man with a gray coat on holding cups .
images/3281611946_f42deed2e1.jpg,Two men have fun drinking
images/3281611946_f42deed2e1.jpg,two men wearing nametags having a drink and smiling
images/3282121432_648dac8a29.jpg,A male freestyle rock-climber perches half-way up a pitted stone face .
images/3282121432_648dac8a29.jpg,A man attached to a harness is climbing a rock wall .
images/3282121432_648dac8a29.jpg,A man climbing a rock with a rope hanging down and safety clips on his waist belt .
images/3282121432_648dac8a29.jpg,A man in pants scaling the side of a cliff .
images/3282121432_648dac8a29.jpg,A man is climbing a rock wall .
images/3282434895_1c1efc1475.jpg,a boy smiles by the pool .
images/3282434895_1c1efc1475.jpg,A laughing young boy is near a swimming pool .
images/3282434895_1c1efc1475.jpg,"""A young boy outside by the pool , smiling ."""
images/3282434895_1c1efc1475.jpg,The child is laughing by a pool on the other side of the bars .
images/3282434895_1c1efc1475.jpg,"""Young boy in a dark green shirt , behind a black fence near a pool ."""
images/3282634762_2650d0088a.jpg,A swan is flying through a body of water .
images/3282634762_2650d0088a.jpg,A swan preparing for flight across the pond
images/3282634762_2650d0088a.jpg,A swan taking off from a lake
images/3282634762_2650d0088a.jpg,The white swan is taking off from the water .
images/3282634762_2650d0088a.jpg,White bird flying above water .
images/3282897060_8c584e2ce8.jpg,A man who is resting his head on his hand .
images/3282897060_8c584e2ce8.jpg,A person wearing a white shirt sits and makes a face .
images/3282897060_8c584e2ce8.jpg,A woman is sitting up asleep with her head resting on her hand .
images/3282897060_8c584e2ce8.jpg,A woman resting her face on her hand .
images/3282897060_8c584e2ce8.jpg,This man appears to be sleeping while resting his head on his hand .
images/3282925526_535ff9f2b2.jpg,A man lying down with a maroon cloth over his eyes and someone standing over him wearing flip flops .
images/3282925526_535ff9f2b2.jpg,A man napping on the ground with a shirt over his eyes with a person standing beside him .
images/3282925526_535ff9f2b2.jpg,A man on the pavement shielding his eyes with his t-shirt .
images/3282925526_535ff9f2b2.jpg,A man wearing a maroon shirt tied around his face is laying on the cement
images/3282925526_535ff9f2b2.jpg,A man with a dark red shirt covering his face rests on the pavement near a person 's feet .
images/3283368342_b96d45210e.jpg,A group of people stands by their dogs in a field .
images/3283368342_b96d45210e.jpg,Four dog owners stand with their three prize winning dogs .
images/3283368342_b96d45210e.jpg,Four people holding three dogs in a field .
images/3283368342_b96d45210e.jpg,Four people stand with their dogs in a field .
images/3283368342_b96d45210e.jpg,"""These four people are standing outdoors , with 3 dogs ."""
images/3283626303_8e23d4a842.jpg,Children hang on a wall next to water .
images/3283626303_8e23d4a842.jpg,Four boys in swimming trunks lean on the cement edge of a pool with their legs in the water .
images/3283626303_8e23d4a842.jpg,Four boys in water are hanging on to the concrete ledge .
images/3283626303_8e23d4a842.jpg,Four children in the pool .
images/3283626303_8e23d4a842.jpg,sveral young boys climbing out of the water on a concrete sidewalk
images/3283897411_af9d0b497d.jpg,A child in pink holds an object that appears to be on fire .
images/3283897411_af9d0b497d.jpg,A child playing with fire .
images/3283897411_af9d0b497d.jpg,A little girl in a pink top is spinning a stick that has been set on fire .
images/3283897411_af9d0b497d.jpg,Child holding an object that is on fire .
images/3283897411_af9d0b497d.jpg,Little girl holds flaming object at sunset .
images/3283913180_7d4e43602d.jpg,A man rides a skateboard off of a picnic table over the steps .
images/3283913180_7d4e43602d.jpg,a man skateboard down a railing .
images/3283913180_7d4e43602d.jpg,A skateboarder is jumping off a wooden table down some steps .
images/3283913180_7d4e43602d.jpg,Onlookers watch as a man on a skateboard attempts a trick off a table sitting on stairs .
images/3283913180_7d4e43602d.jpg,People watch as a man does skateboard tricks down a table on the steps .
images/3284460070_6805990149.jpg,A biker going up a path lined with red tape .
images/3284460070_6805990149.jpg,a bmx rider takes air along the course .
images/3284460070_6805990149.jpg,A motocross rider does a jump in the woods .
images/3284460070_6805990149.jpg,Biker in colorful clothes riding a trail .
images/3284460070_6805990149.jpg,The mountain bike is being ridden on a trail through the wood that is marked out by red tape .
images/3284887033_e2e48f1863.jpg,A sandy brown dog is playing with a soccer ball outside .
images/3284887033_e2e48f1863.jpg,A tan dog chases a black and white soccer ball .
images/3284887033_e2e48f1863.jpg,A tan dog is playing with a soccer ball .
images/3284887033_e2e48f1863.jpg,A yellow dog plays with a soccer ball .
images/3284887033_e2e48f1863.jpg,The yellow dog is playing with a soccer ball .
images/3284899112_f11ab3cfe6.jpg,A man and a woman are standing in front of a building
images/3284899112_f11ab3cfe6.jpg,A man and woman stand in front of a white building and look at their hands .
images/3284899112_f11ab3cfe6.jpg,A older couple next to the box office .
images/3284899112_f11ab3cfe6.jpg,Eldery couple wearing hats looking at tickets on the street .
images/3284899112_f11ab3cfe6.jpg,Old man and woman in jackets facing each other
images/3284955091_59317073f0.jpg,a long snowboarder jumping over a barricade outside in the snow .
images/3284955091_59317073f0.jpg,A man is snowboarding over a caution sign .
images/3284955091_59317073f0.jpg,A person doing a jump with their snowboard over a orange and white caution sign .
images/3284955091_59317073f0.jpg,A person snowboarding and jumping over a construction sign .
images/3284955091_59317073f0.jpg,A snowboarder jumping over a road warning .
images/3285180819_a9712fd2bc.jpg,A basketball player in blue is attempting to block a player in white during a game .
images/3285180819_a9712fd2bc.jpg,The men are playing basketball .
images/3285180819_a9712fd2bc.jpg,Two basketball players play in a game .
images/3285180819_a9712fd2bc.jpg,Two black men playing basketball in a gym .
images/3285180819_a9712fd2bc.jpg,Two men from opposite teams play basketball together .
images/3285214689_f0219e9671.jpg,A basketball player jumps to make the shot while another tries to stop him .
images/3285214689_f0219e9671.jpg,Man in blue sport uniform with basketball in right hand attempting to score basket while being blocked by player in white uniform .
images/3285214689_f0219e9671.jpg,The basketball player in white is defending the basket against the player wearing blue .
images/3285214689_f0219e9671.jpg,Two basketball players oppose each other at the net .
images/3285214689_f0219e9671.jpg,Two men are playing basketball and one is trying to block the others shot .
images/3285298241_9b1ed98d19.jpg,A basketball player in a blue jersey holds the ball high .
images/3285298241_9b1ed98d19.jpg,A basketball player is getting ready to shoot a hoop
images/3285298241_9b1ed98d19.jpg,A man in blue uniform about to throw a basketball .
images/3285298241_9b1ed98d19.jpg,A man wearing a blue basketball jersey is shooting the basketball .
images/3285298241_9b1ed98d19.jpg,A young man shooting hoops .
images/3285993030_87b0f1d202.jpg,A black dog is running along a muddy stream surrounded by fall foliage .
images/3285993030_87b0f1d202.jpg,A black dog is running down a path .
images/3285993030_87b0f1d202.jpg,A curly clack dog is running down a natural path .
images/3285993030_87b0f1d202.jpg,Dark colored dog leaping down a path .
images/3285993030_87b0f1d202.jpg,Fuzzy dark gray dog running along a dirt path with weeds on the sides .
images/3286017638_c688c83e3d.jpg,A man helps up a woman who has fallen after kicking a soccer ball .
images/3286017638_c688c83e3d.jpg,One soccer player is laying on the ground with his arms in the air whilst the other runs towards the ball .
images/3286017638_c688c83e3d.jpg,One soccer player runs past a fallen teammate towards the ball .
images/3286017638_c688c83e3d.jpg,"""Two men playing soccer , one sliding one running towards the ball ."""
images/3286017638_c688c83e3d.jpg,Two people in brown uniforms playing in a soccer match .
images/3286045254_696c6b15bd.jpg,A basketball player concentrating on keeping the ball from other players .
images/3286045254_696c6b15bd.jpg,A basketball player holding a basketball .
images/3286045254_696c6b15bd.jpg,The basketball player in blue is running between two players in white .
images/3286045254_696c6b15bd.jpg,The man in blue has the basketball while the man on the left watches and the man on the right tries to stop him .
images/3286045254_696c6b15bd.jpg,Two basketball teams compete .
images/3286111436_891ae7dab9.jpg,a basketball player dribbles .
images/3286111436_891ae7dab9.jpg,A basketball player for North Carolina moves with the ball in hand .
images/3286111436_891ae7dab9.jpg,A man in a blue jersey plays basketball .
images/3286111436_891ae7dab9.jpg,A North Carolina basketball player dribbles the ball .
images/3286111436_891ae7dab9.jpg,The basketball player holds the ball .
images/3286193613_fc046e8016.jpg,A brown dog bares its fangs .
images/3286193613_fc046e8016.jpg,A German shepherd on a leash barking up at somebody .
images/3286193613_fc046e8016.jpg,A leashed dog holds its mouth open wide .
images/3286193613_fc046e8016.jpg,"""Brown dog barking at something off camera , green background ."""
images/3286193613_fc046e8016.jpg,The brown and black dog has his mouth open .
images/3286198467_8880be127e.jpg,A brown dog is fetching something in its mouth on a field .
images/3286198467_8880be127e.jpg,A dog in a field holding something in its mouth .
images/3286198467_8880be127e.jpg,A dog is carrying something in his mouth .
images/3286198467_8880be127e.jpg,A dog with a choke collar is holding a gauntlet in its mouth .
images/3286198467_8880be127e.jpg,A large black and brown dog is carrying something in its mouth while walking on grass .
images/3286222970_1fa445e38f.jpg,"""A little girl runs in the park , looking at somthing out of frame ."""
images/3286222970_1fa445e38f.jpg,A young girl walks quickly outside .
images/3286222970_1fa445e38f.jpg,Girl running past a bench .
images/3286222970_1fa445e38f.jpg,The girl is running through a park near a wooden park bench .
images/3286222970_1fa445e38f.jpg,Young girl in green shirt and sandals runs down the street
images/3286406057_a1668655af.jpg,"""Two Asian women in red bottoms , one in a blue top , one in a white top , leaning down over something while the woman in the blue top smiles ."""
images/3286406057_a1668655af.jpg,Two dark haired girls looking down at something
images/3286406057_a1668655af.jpg,"""Two girls looking down at something , one is smiling ."""
images/3286406057_a1668655af.jpg,Two girls with red shirts tied at their waists are laughing while looking down .
images/3286406057_a1668655af.jpg,"""Two teenage girls , one is smiling ."""
images/3286543624_7a327f79ae.jpg,a lady looks surprised .
images/3286543624_7a327f79ae.jpg,an asian girl looking surprised in front of a brick window
images/3286543624_7a327f79ae.jpg,"""An Asian girl makes a surprised face while wearing a shirt that says """" Radio """""""
images/3286543624_7a327f79ae.jpg,A woman in a white shirt standing in front of a brick wall .
images/3286543624_7a327f79ae.jpg,girl wearing radio t-shirt has open mouth
images/3286620180_4b00e93e8e.jpg,A crowd of people wearing red shirts runs along a city road .
images/3286620180_4b00e93e8e.jpg,A group of people in red are running down the road .
images/3286620180_4b00e93e8e.jpg,A large group of men and woman all wearing red t-shirts participate in a race .
images/3286620180_4b00e93e8e.jpg,The people in orange t-shirts are jogging on the street .
images/3286620180_4b00e93e8e.jpg,There are hundreds of people with red shirts running a marathon .
images/3286761458_34af7e4499.jpg,A young woman dressed in black and another with purple hair hold up signs offering free hugs .
images/3286761458_34af7e4499.jpg,Two girls are holding up signs offering ' free hugs '
images/3286761458_34af7e4499.jpg,"""Two people with signs reading """" Free Hug """" are staring with people nearby ."""
images/3286761458_34af7e4499.jpg,"""Two women , one with purple hair , holding signs advertizing free hugs ."""
images/3286761458_34af7e4499.jpg,"""Two women with signs that say """" Free hugs """" ."""
images/3286822339_5535af6b93.jpg,A busy city street with many people walking along it .
images/3286822339_5535af6b93.jpg,A couple walk to the side of a crowded walkway .
images/3286822339_5535af6b93.jpg,Chinese market street in the winter time .
images/3286822339_5535af6b93.jpg,People walk down a paved street that has red lanterns hung from the buildings .
images/3286822339_5535af6b93.jpg,People walking down street lined with Chinese lanterns .
images/3287236038_8998e6b82f.jpg,A girl and guy holding signs and hugging .
images/3287236038_8998e6b82f.jpg,A man and a woman hugging .
images/3287236038_8998e6b82f.jpg,A man holding a sign and a blonde woman are embracing outdoors .
images/3287236038_8998e6b82f.jpg,A man in green holding a sign hugs a blond woman .
images/3287236038_8998e6b82f.jpg,Man with sign hugging woman .
images/3287549827_04dec6fb6e.jpg,A guy on a snowboard grinding .
images/3287549827_04dec6fb6e.jpg,A snowboarder is attempting a trick down an outside railing .
images/3287549827_04dec6fb6e.jpg,Person in gray jacket and blue pants balancing board on handrail
images/3287549827_04dec6fb6e.jpg,The snowboarder is grinding on a silver rail in the nighttime snow .
images/3287549827_04dec6fb6e.jpg,The snow borader is riding a rail .
images/3287904625_f68ca5cea7.jpg,A couple hug each other and pose for the camera in front of a pond in the snow .
images/3287904625_f68ca5cea7.jpg,A man and woman embrace near a river in winter .
images/3287904625_f68ca5cea7.jpg,A man and woman standing next to each other in the snow by a lake .
images/3287904625_f68ca5cea7.jpg,The happy couple enjoys the scenic winter stream .
images/3287904625_f68ca5cea7.jpg,Two people stand in front of a lake in the snow and pose for a picture .
images/3287963317_186491ee78.jpg,A group poses for a picture in front of a frozen waterfall .
images/3287963317_186491ee78.jpg,Four people crouched near an ice formation .
images/3287963317_186491ee78.jpg,Four people sitting in the snow at the base of a frozen waterfall .
images/3287963317_186491ee78.jpg,There are four people dressed in warm clothes sitting in the snow in front of a huge piece of ice .
images/3287963317_186491ee78.jpg,Two couples pose for a picture in the winter .
images/3287969199_08e775d896.jpg,A bird flying over the water .
images/3287969199_08e775d896.jpg,A blue bird flying over water .
images/3287969199_08e775d896.jpg,A gray bird is flying over the water .
images/3287969199_08e775d896.jpg,A large bird spreading his wings in flight over a body of water .
images/3287969199_08e775d896.jpg,A large gray bird begins to land in the water .
images/3288173388_03bc2a844d.jpg,A girl in a Burka is learning vocabulary in a classroom .
images/3288173388_03bc2a844d.jpg,A man points to a blackboard to show a child something .
images/3288173388_03bc2a844d.jpg,A man teaches English to a young girl in a rural African village .
images/3288173388_03bc2a844d.jpg,one person pointing at a chalkboard with a student looking on
images/3288173388_03bc2a844d.jpg,The man writes something on the chalkboard to teach the girl who is standing next to him .
images/3288174272_2daa06d360.jpg,Africans gather water at an outdoor tap .
images/3288174272_2daa06d360.jpg,Africans wearing colorful clothing gather behind a fence .
images/3288174272_2daa06d360.jpg,A tribal group filling water jugs in the desert .
images/3288174272_2daa06d360.jpg,People filling a large black container with water .
images/3288174272_2daa06d360.jpg,"""Women of African origin are colecting water at common water tap , near wire fence ."""
images/3288274849_07ff76ee93.jpg,A person jumping down a hill on his snowboard in the winter
images/3288274849_07ff76ee93.jpg,A snowboarder glides down a stair rail .
images/3288274849_07ff76ee93.jpg,A snowboarder goes down a short hill next to stairs .
images/3288274849_07ff76ee93.jpg,A snowboarder is going down a snowy hill next to a staircase behind a building .
images/3288274849_07ff76ee93.jpg,Person snowboarding on hill near snow covered stairs with buildings nearby .
images/3288839246_fdb00395ae.jpg,A climber in a red shirt is secured by a rope as he looks down a crevasse .
images/3288839246_fdb00395ae.jpg,A man is climbing a steep rock wall with a safety harness on
images/3288839246_fdb00395ae.jpg,A person in a red shirt and black pants rock climbing .
images/3288839246_fdb00395ae.jpg,A rock climber goes sideways .
images/3288839246_fdb00395ae.jpg,Person with red shirt and black pants climbing a rock .
images/328916930_e4d4be1730.jpg,A girl is comforting a small child who fell on the ice while skating
images/328916930_e4d4be1730.jpg,A mother and child sit on the ice at a crowded rink .
images/328916930_e4d4be1730.jpg,A mother is consoling her daughter on the sidewalk .
images/328916930_e4d4be1730.jpg,A woman is holding a crying baby on the floor of a busy ice rink .
images/328916930_e4d4be1730.jpg,A woman sitting on the ground and comforting a crying child
images/3289433994_4c67aab384.jpg,A black and a black dog are running side by side .
images/3289433994_4c67aab384.jpg,A Rotweiler with a tennis ball in its mouth and a black lab running in the snow .
images/3289433994_4c67aab384.jpg,Two black dogs run with a tennis ball across the snowy dirt .
images/3289433994_4c67aab384.jpg,Two dogs run in the snow ; one has a ball .
images/3289433994_4c67aab384.jpg,"""Two dogs run through the snow , one with a tennis ball ."""
images/3289817083_4e78e1c05a.jpg,A child and parent pet a horse .
images/3289817083_4e78e1c05a.jpg,A family pets a brown and white pony
images/3289817083_4e78e1c05a.jpg,A man holding a baby who is petting a pony .
images/3289817083_4e78e1c05a.jpg,A toddler is petting a brown and cream colored pony .
images/3289817083_4e78e1c05a.jpg,The man holds the child while the child pets a brown horse .
images/3289893683_d4cc3ce208.jpg,The basketball player in red is challenging the player in white for the ball .
images/3289893683_d4cc3ce208.jpg,The teenagers are fighting over a basketball during a game .
images/3289893683_d4cc3ce208.jpg,Two basketball players fighting over control of a ball .
images/3289893683_d4cc3ce208.jpg,Two basketball players struggle for the ball .
images/3289893683_d4cc3ce208.jpg,"""Two males , one in red and one in white playing a basketball game ."""
images/3290105461_7590f23371.jpg,"""A cricket batter , dressed all in white , makes a hit"""
images/3290105461_7590f23371.jpg,"""A man , dressed in white and wearing a red cap , plays on the grass ."""
images/3290105461_7590f23371.jpg,A man in a rugby uniform hitting a ball in a grassy field .
images/3290105461_7590f23371.jpg,A man playing cricket
images/3290105461_7590f23371.jpg,Cricket player with red cap hits the ball outdoors .
images/3290465391_258429e2f9.jpg,A man and a skateboard on top of a barrel .
images/3290465391_258429e2f9.jpg,A man doing some sort of trick .
images/3290465391_258429e2f9.jpg,A man in black perfors on a skateboard .
images/3290465391_258429e2f9.jpg,A man is jumping over a barrel on a skateboard
images/3290465391_258429e2f9.jpg,Man on skateboard on top of rust colored barrel in darkened area .
images/3291255271_a185eba408.jpg,A boy leans on a baseball bat and holds out one arm outstreached .
images/3291255271_a185eba408.jpg,A child with a hat stands with a bat .
images/3291255271_a185eba408.jpg,A young boy poses in a field with a baseball bat .
images/3291255271_a185eba408.jpg,A young boy with a baseball bat holing his arm out .
images/3291255271_a185eba408.jpg,The boy is wearing a green cap and holding a black baseball bat .
images/3291587911_81fc33300e.jpg,A German shepherd biting the protected arm of an attack trainer .
images/3291587911_81fc33300e.jpg,A man training a dog to attack his padded arm .
